_split_row_id,_split,protein_a,protein_b,train_degree_a,train_degree_b,train_degree_sum,train_degree_abs_diff,train_degree_min,train_degree_max,train_degree_product,either_protein_seen_in_train,both_proteins_seen_in_train,pair_seen_in_train,effect_label
0,train,Q16613,P63104,1,46,47,45,1,46,46,1,1,1,Enhance
1,train,Q9NY61,P19105,1,1,2,0,1,1,1,1,1,1,Inhibit
2,train,Q9UNQ0,Q9UNQ0,2,2,4,0,2,2,4,1,1,1,Enhance
3,train,Q8IZP0,P27986,1,24,25,23,1,24,24,1,1,1,Enhance
4,train,Q9P2A4,Q7L576,2,1,3,1,1,2,2,1,1,1,Inhibit
5,train,Q9P2A4,Q9Y6W5,2,2,4,0,2,2,4,1,1,1,Inhibit
6,validation,P00519,P31946,2,105,107,103,2,105,210,1,1,0,Enhance
7,validation,P00519,P31946,2,105,107,103,2,105,210,1,1,0,Enhance
8,train,Q6UWZ7,P38398,2,15,17,13,2,15,30,1,1,1,Enhance
9,train,Q6UWZ7,P38398,2,15,17,13,2,15,30,1,1,1,Enhance
10,train,Q15018,Q9UQQ2,1,1,2,0,1,1,1,1,1,1,Enhance
11,train,Q13085,P38398,3,15,18,12,3,15,45,1,1,1,Enhance
12,train,Q13085,P38398,3,15,18,12,3,15,45,1,1,1,Enhance
13,train,Q13085,P38398,3,15,18,12,3,15,45,1,1,1,Enhance
14,test,Q15027,P05556,0,6,6,6,0,6,0,1,0,0,Enhance
15,test,P12821,P35579,0,1,1,1,0,1,0,1,0,0,Enhance
16,train,Q9BYF1,Q96CW1,3,3,6,0,3,3,9,1,1,1,Inhibit
17,test,Q9BYF1,Q96CW1,3,3,6,0,3,3,9,1,1,1,Enhance
18,train,Q9BYF1,P06241,3,9,12,6,3,9,27,1,1,1,Enhance
19,test,Q9BYF1,O95166,3,0,3,3,0,3,0,1,0,0,Enhance
20,train,Q9BYF1,P07948,3,2,5,1,2,3,6,1,1,1,Enhance
21,test,Q9BYF1,Q9H492,3,8,11,5,3,8,24,1,1,0,Enhance
22,train,P25106,P49407,2,13,15,11,2,13,26,1,1,1,Enhance
23,train,P25106,P49407,2,13,15,11,2,13,26,1,1,1,Enhance
24,train,Q8N9L9,P0DMV8,1,17,18,16,1,17,17,1,1,1,Inhibit
25,validation,P60709,P35580,11,0,11,11,0,11,0,1,0,0,Inhibit
26,test,P12814,P12931,2,24,26,22,2,24,48,1,1,0,Enhance
27,train,O43707,P68133,4,12,16,8,4,12,48,1,1,1,Inhibit
28,test,O43707,P68133,4,12,16,8,4,12,48,1,1,1,Inhibit
29,train,O43707,P68133,4,12,16,8,4,12,48,1,1,1,Enhance
30,train,O43707,P60709,4,11,15,7,4,11,44,1,1,1,Inhibit
31,test,O43707,P60709,4,11,15,7,4,11,44,1,1,1,Inhibit
32,test,O43707,P60709,4,11,15,7,4,11,44,1,1,1,Inhibit
33,train,O43707,P60709,4,11,15,7,4,11,44,1,1,1,Inhibit
34,validation,Q9P0K1,P31946,0,105,105,105,0,105,0,1,0,0,Enhance
35,test,Q9P0K1,P31946,0,105,105,105,0,105,0,1,0,0,Enhance
36,validation,Q9P0K1,P62258,0,38,38,38,0,38,0,1,0,0,Enhance
37,test,Q9P0K1,P62258,0,38,38,38,0,38,0,1,0,0,Enhance
38,validation,Q9P0K1,P61981,0,30,30,30,0,30,0,1,0,0,Enhance
39,test,Q9P0K1,P61981,0,30,30,30,0,30,0,1,0,0,Enhance
40,validation,Q9P0K1,Q04917,0,24,24,24,0,24,0,1,0,0,Enhance
41,test,Q9P0K1,Q04917,0,24,24,24,0,24,0,1,0,0,Enhance
42,validation,Q9P0K1,P27348,0,20,20,20,0,20,0,1,0,0,Enhance
43,test,Q9P0K1,P27348,0,20,20,20,0,20,0,1,0,0,Enhance
44,validation,Q9P0K1,P63104,0,46,46,46,0,46,0,1,0,0,Enhance
45,test,Q9P0K1,P63104,0,46,46,46,0,46,0,1,0,0,Enhance
46,test,P35611,P12814,2,2,4,0,2,2,4,1,1,0,Inhibit
47,validation,P35611,P52294,2,2,4,0,2,2,4,1,1,0,Inhibit
48,test,P35611,Q9HD67,2,2,4,0,2,2,4,1,1,1,Enhance
49,train,P35611,Q9HD67,2,2,4,0,2,2,4,1,1,1,Enhance
50,train,P35611,Q9ULW0,2,4,6,2,2,4,8,1,1,1,Enhance
51,train,P29274,P14416,1,1,2,0,1,1,1,1,1,1,Enhance
52,train,P07550,P36575,7,6,13,1,6,7,42,1,1,1,Enhance
53,train,P07550,P36575,7,6,13,1,6,7,42,1,1,1,Enhance
54,train,P07550,P36575,7,6,13,1,6,7,42,1,1,1,Enhance
55,train,P07550,P49407,7,13,20,6,7,13,91,1,1,1,Enhance
56,train,P07550,O14745,7,11,18,4,7,11,77,1,1,1,Inhibit
57,train,Q8N4X5,P27986,1,24,25,23,1,24,24,1,1,1,Enhance
58,test,P51825,P50750,0,6,6,6,0,6,0,1,0,0,Enhance
59,validation,P51825,P50750,0,6,6,6,0,6,0,1,0,0,Enhance
60,validation,Q15109,Q9NWZ3,0,44,44,44,0,44,0,1,0,0,Enhance
61,validation,Q15109,Q99836,0,1,1,1,0,1,0,1,0,0,Enhance
62,validation,Q15109,P58753,0,1,1,1,0,1,0,1,0,0,Enhance
63,train,Q9UKV8,Q9UPY3,13,4,17,9,4,13,52,1,1,1,Inhibit
64,train,Q9UKV8,Q9UPY3,13,4,17,9,4,13,52,1,1,1,Inhibit
65,train,Q9UKV8,Q9UPY3,13,4,17,9,4,13,52,1,1,1,Inhibit
66,train,Q9UKV8,Q9UPY3,13,4,17,9,4,13,52,1,1,1,Inhibit
67,train,Q9UKV8,Q9UGP4,13,1,14,12,1,13,13,1,1,1,Enhance
68,train,Q9UKV8,Q15633,13,8,21,5,8,13,104,1,1,1,Inhibit
69,train,Q9UKV8,Q15633,13,8,21,5,8,13,104,1,1,1,Inhibit
70,train,Q9UKV8,Q8NDV7,13,1,14,12,1,13,13,1,1,1,Enhance
71,train,P30556,P49407,13,13,26,0,13,13,169,1,1,1,Enhance
72,train,P30556,P49407,13,13,26,0,13,13,169,1,1,1,Enhance
73,train,P30556,P49407,13,13,26,0,13,13,169,1,1,1,Enhance
74,train,P30556,P49407,13,13,26,0,13,13,169,1,1,1,Enhance
75,train,P30556,P49407,13,13,26,0,13,13,169,1,1,1,Enhance
76,train,P30556,P49407,13,13,26,0,13,13,169,1,1,1,Enhance
77,train,P30556,P49407,13,13,26,0,13,13,169,1,1,1,Enhance
78,train,P30556,P49407,13,13,26,0,13,13,169,1,1,1,Enhance
79,train,P30556,P32121,13,11,24,2,11,13,143,1,1,1,Enhance
80,train,P30556,P32121,13,11,24,2,11,13,143,1,1,1,Enhance
81,train,P30556,P32121,13,11,24,2,11,13,143,1,1,1,Enhance
82,train,P30556,P32121,13,11,24,2,11,13,143,1,1,1,Enhance
83,train,P30556,P19174,13,50,63,37,13,50,650,1,1,1,Enhance
84,train,O43865,O14745,1,11,12,10,1,11,11,1,1,1,Enhance
85,train,O95433,P07900,5,49,54,44,5,49,245,1,1,1,Enhance
86,train,O95433,P07900,5,49,54,44,5,49,245,1,1,1,Enhance
87,test,O95831,O00629,0,7,7,7,0,7,0,1,0,0,Inhibit
88,train,Q12904,P14625,1,1,2,0,1,1,1,1,1,1,Inhibit
89,train,Q13155,P07814,1,3,4,2,1,3,3,1,1,1,Inhibit
90,train,O00170,P07900,1,49,50,48,1,49,49,1,1,1,Enhance
91,test,O00170,P07900,1,49,50,48,1,49,49,1,1,1,Enhance
92,train,O43918,Q9UK99,1,1,2,0,1,1,1,1,1,1,Enhance
93,test,O43918,Q9UK99,1,1,2,0,1,1,1,1,1,1,Enhance
94,train,Q92667,P62136,1,1,2,0,1,1,1,1,1,1,Inhibit
95,test,Q92667,P62136,1,1,2,0,1,1,1,1,1,1,Inhibit
96,test,Q02952,P07550,2,7,9,5,2,7,14,1,1,1,Enhance
97,test,Q02952,P07550,2,7,9,5,2,7,14,1,1,1,Enhance
98,train,Q02952,P07550,2,7,9,5,2,7,14,1,1,1,Enhance
99,train,Q02952,P53350,2,27,29,25,2,27,54,1,1,1,Enhance
100,test,Q12802,P31946,0,105,105,105,0,105,0,1,0,0,Enhance
101,test,Q12802,P61981,0,30,30,30,0,30,0,1,0,0,Enhance
102,train,P24588,P60709,3,11,14,8,3,11,33,1,1,1,Inhibit
103,train,P24588,P60709,3,11,14,8,3,11,33,1,1,1,Inhibit
104,test,P31749,Q8WX93,13,0,13,13,0,13,0,1,0,0,Enhance
105,validation,P31749,Q13526,13,50,63,37,13,50,650,1,1,1,Enhance
106,train,P31749,Q13526,13,50,63,37,13,50,650,1,1,1,Enhance
107,train,P31749,Q9Y4K3,13,6,19,7,6,13,78,1,1,1,Enhance
108,train,P31749,Q9Y4K3,13,6,19,7,6,13,78,1,1,1,Enhance
109,train,Q96B36,Q8N122,9,9,18,0,9,9,81,1,1,1,Inhibit
110,train,Q96B36,Q8N122,9,9,18,0,9,9,81,1,1,1,Inhibit
111,train,Q96B36,Q8N122,9,9,18,0,9,9,81,1,1,1,Inhibit
112,train,Q96B36,Q8N122,9,9,18,0,9,9,81,1,1,1,Inhibit
113,train,Q96B36,Q8N122,9,9,18,0,9,9,81,1,1,1,Inhibit
114,train,Q96B36,P31946,9,105,114,96,9,105,945,1,1,1,Enhance
115,train,Q96B36,P31946,9,105,114,96,9,105,945,1,1,1,Enhance
116,train,Q96B36,P31946,9,105,114,96,9,105,945,1,1,1,Enhance
117,train,Q96B36,P31946,9,105,114,96,9,105,945,1,1,1,Enhance
118,train,P00352,P00352,4,4,8,0,4,4,16,1,1,1,Inhibit
119,train,P00352,P00352,4,4,8,0,4,4,16,1,1,1,Inhibit
120,validation,P00352,P00352,4,4,8,0,4,4,16,1,1,1,Inhibit
121,train,Q9UM73,Q9Y4H2,5,3,8,2,3,5,15,1,1,1,Enhance
122,train,Q9UM73,Q9Y4H2,5,3,8,2,3,5,15,1,1,1,Enhance
123,train,Q9UM73,Q9Y4H2,5,3,8,2,3,5,15,1,1,1,Enhance
124,train,Q9UM73,P29353,5,24,29,19,5,24,120,1,1,1,Enhance
125,train,Q9UM73,Q92529,5,1,6,4,1,5,5,1,1,1,Enhance
126,validation,Q4VCS5,P68133,1,12,13,11,1,12,12,1,1,0,Inhibit
127,validation,Q4VCS5,P60709,1,11,12,10,1,11,11,1,1,0,Inhibit
128,validation,Q4VCS5,Q96J02,1,3,4,2,1,3,3,1,1,0,Enhance
129,validation,Q4VCS5,P46937,1,17,18,16,1,17,17,1,1,1,Enhance
130,train,Q4VCS5,P46937,1,17,18,16,1,17,17,1,1,1,Inhibit
131,validation,Q4VCS5,P61981,1,30,31,29,1,30,30,1,1,0,Enhance
132,train,Q9Y2J4,P46937,1,17,18,16,1,17,17,1,1,1,Inhibit
133,train,P49418,Q00610,2,3,5,1,2,3,6,1,1,1,Inhibit
134,train,P49418,Q00610,2,3,5,1,2,3,6,1,1,1,Inhibit
135,train,P15144,P12814,5,2,7,3,2,5,10,1,1,1,Enhance
136,train,P15144,P62330,5,1,6,4,1,5,5,1,1,1,Enhance
137,train,P15144,P46940,5,10,15,5,5,10,50,1,1,1,Enhance
138,train,P15144,P31947,5,26,31,21,5,26,130,1,1,1,Enhance
139,train,P15144,P31947,5,26,31,21,5,26,130,1,1,1,Enhance
140,test,P04083,P60709,0,11,11,11,0,11,0,1,0,0,Enhance
141,test,P04083,P31949,0,2,2,2,0,2,0,1,0,0,Inhibit
142,test,P07355,P01106,3,0,3,3,0,3,0,1,0,0,Enhance
143,train,P07355,P60903,3,3,6,0,3,3,9,1,1,1,Inhibit
144,train,P07355,P60903,3,3,6,0,3,3,9,1,1,1,Inhibit
145,train,P07355,P60903,3,3,6,0,3,3,9,1,1,1,Inhibit
146,test,P07355,P40763,3,11,14,8,3,11,33,1,1,0,Enhance
147,validation,P20073,P16144,0,24,24,24,0,24,0,1,0,0,Enhance
148,train,P63010,P49407,1,13,14,12,1,13,13,1,1,1,Inhibit
149,train,O14727,P08574,2,1,3,1,1,2,2,1,1,1,Inhibit
150,train,O14727,P62258,2,38,40,36,2,38,76,1,1,1,Enhance
151,train,Q99767,P05067,1,7,8,6,1,7,7,1,1,1,Enhance
152,train,O96018,Q9NWT6,1,1,2,0,1,1,1,1,1,1,Enhance
153,test,O96018,Q9NWT6,1,1,2,0,1,1,1,1,1,1,Enhance
154,train,O00213,P05067,8,7,15,1,7,8,56,1,1,1,Enhance
155,train,O00213,P05067,8,7,15,1,7,8,56,1,1,1,Enhance
156,train,O00213,P05067,8,7,15,1,7,8,56,1,1,1,Enhance
157,train,O00213,P05067,8,7,15,1,7,8,56,1,1,1,Inhibit
158,train,O00213,P05067,8,7,15,1,7,8,56,1,1,1,Inhibit
159,train,O00213,P05067,8,7,15,1,7,8,56,1,1,1,Inhibit
160,train,O00213,Q9Y272,8,1,9,7,1,8,8,1,1,1,Inhibit
161,train,P25054,P35222,6,60,66,54,6,60,360,1,1,1,Enhance
162,train,P25054,P35222,6,60,66,54,6,60,360,1,1,1,Enhance
163,test,P25054,Q15691,6,12,18,6,6,12,72,1,1,1,Inhibit
164,test,P25054,Q15691,6,12,18,6,6,12,72,1,1,1,Inhibit
165,train,P27695,P18887,1,10,11,9,1,10,10,1,1,1,Inhibit
166,test,P27695,P18887,1,10,11,9,1,10,10,1,1,1,Inhibit
167,train,Q9UKG1,Q01968,1,1,2,0,1,1,1,1,1,1,Inhibit
168,train,P41181,P0DMV8,3,17,20,14,3,17,51,1,1,1,Inhibit
169,train,P41181,P0DMV8,3,17,20,14,3,17,51,1,1,1,Inhibit
170,train,P41181,P58753,3,1,4,2,1,3,3,1,1,1,Enhance
171,test,P55064,P12931,0,24,24,24,0,24,0,1,0,0,Enhance
172,train,P10275,Q09472,13,21,34,8,13,21,273,1,1,1,Enhance
173,train,P10275,Q13547,13,9,22,4,9,13,117,1,1,1,Inhibit
174,train,P10275,P07900,13,49,62,36,13,49,637,1,1,1,Inhibit
175,train,P10275,Q00987,13,31,44,18,13,31,403,1,1,1,Enhance
176,train,P10275,Q00987,13,31,44,18,13,31,403,1,1,1,Enhance
177,train,P10275,O75376,13,8,21,5,8,13,104,1,1,1,Inhibit
178,test,P10275,Q9Y252,13,0,13,13,0,13,0,1,0,0,Enhance
179,train,P10275,P13010,13,3,16,10,3,13,39,1,1,1,Inhibit
180,train,P10275,P12956,13,2,15,11,2,13,26,1,1,1,Inhibit
181,train,Q8WWN8,P52735,2,4,6,2,2,4,8,1,1,1,Enhance
182,train,Q8WWN8,P52735,2,4,6,2,2,4,8,1,1,1,Enhance
183,train,P53367,P84077,1,3,4,2,1,3,3,1,1,1,Inhibit
184,train,Q68EM7,Q15642,1,1,2,0,1,1,1,1,1,1,Inhibit
185,train,Q7Z5H3,P31946,2,105,107,103,2,105,210,1,1,1,Enhance
186,train,Q7Z5H3,P31946,2,105,107,103,2,105,210,1,1,1,Enhance
187,validation,O14559,Q06124,0,30,30,30,0,30,0,1,0,0,Enhance
188,test,Q9NRY4,Q14152,4,0,4,4,0,4,0,1,0,0,Enhance
189,train,Q9NRY4,P20936,4,10,14,6,4,10,40,1,1,1,Enhance
190,train,Q9NRY4,P20936,4,10,14,6,4,10,40,1,1,1,Enhance
191,train,Q9NRY4,Q92730,4,2,6,2,2,4,8,1,1,1,Inhibit
192,train,Q9NRY4,Q92730,4,2,6,2,2,4,8,1,1,1,Inhibit
193,test,Q9NRY4,Q92730,4,2,6,2,2,4,8,1,1,1,Inhibit
194,train,P52565,P60953,4,7,11,3,4,7,28,1,1,1,Inhibit
195,validation,P52565,P63000,4,12,16,8,4,12,48,1,1,0,Inhibit
196,test,P52565,P63000,4,12,16,8,4,12,48,1,1,0,Inhibit
197,train,P52565,P61586,4,8,12,4,4,8,32,1,1,1,Inhibit
198,train,P52565,P61586,4,8,12,4,4,8,32,1,1,1,Inhibit
199,validation,P52565,P61586,4,8,12,4,4,8,32,1,1,1,Inhibit
200,validation,P52565,P61586,4,8,12,4,4,8,32,1,1,1,Inhibit
201,test,P52565,P61586,4,8,12,4,4,8,32,1,1,1,Inhibit
202,train,P52566,P60953,6,7,13,1,6,7,42,1,1,1,Inhibit
203,test,P52566,P60953,6,7,13,1,6,7,42,1,1,1,Inhibit
204,test,P52566,P60953,6,7,13,1,6,7,42,1,1,1,Inhibit
205,train,P52566,P63000,6,12,18,6,6,12,72,1,1,1,Inhibit
206,train,P52566,P63000,6,12,18,6,6,12,72,1,1,1,Inhibit
207,test,P52566,P63000,6,12,18,6,6,12,72,1,1,1,Inhibit
208,test,P52566,P63000,6,12,18,6,6,12,72,1,1,1,Inhibit
209,test,P52566,P63000,6,12,18,6,6,12,72,1,1,1,Inhibit
210,test,P52566,P63000,6,12,18,6,6,12,72,1,1,1,Inhibit
211,train,P52566,P61586,6,8,14,2,6,8,48,1,1,1,Inhibit
212,test,P52566,P61586,6,8,14,2,6,8,48,1,1,1,Inhibit
213,train,P52566,P08134,6,1,7,5,1,6,6,1,1,1,Inhibit
214,test,P52566,P08134,6,1,7,5,1,6,6,1,1,1,Inhibit
215,train,P52566,Q14242,6,1,7,5,1,6,6,1,1,1,Enhance
216,test,P52566,Q14242,6,1,7,5,1,6,6,1,1,1,Enhance
217,test,P52566,P15498,6,63,69,57,6,63,378,1,1,0,Enhance
218,train,Q92974,P31946,2,105,107,103,2,105,210,1,1,1,Enhance
219,train,Q92974,P63104,2,46,48,44,2,46,92,1,1,1,Enhance
220,train,Q99856,Q01094,1,24,25,23,1,24,24,1,1,1,Inhibit
221,validation,P29374,P06400,1,22,23,21,1,22,22,1,1,1,Inhibit
222,train,P29374,P06400,1,22,23,21,1,22,22,1,1,1,Inhibit
223,train,P56211,P67775,1,7,8,6,1,7,7,1,1,1,Enhance
224,train,P49407,P20963,13,2,15,11,2,13,26,1,1,1,Enhance
225,test,P32121,Q9Y4K3,11,6,17,5,6,11,66,1,1,0,Inhibit
226,train,Q9ULH1,Q92538,1,2,3,1,1,2,2,1,1,1,Enhance
227,train,Q8TDY4,P62993,1,85,86,84,1,85,85,1,1,1,Enhance
228,test,Q9Y294,Q13111,1,1,2,0,1,1,1,1,1,0,Enhance
229,test,Q9Y294,P68431,1,82,83,81,1,82,82,1,1,0,Enhance
230,train,Q9Y294,Q14676,1,14,15,13,1,14,14,1,1,1,Enhance
231,test,Q9Y294,Q6ZRQ5,1,0,1,1,0,1,0,1,0,0,Enhance
232,train,Q96QE3,O60885,1,9,10,8,1,9,9,1,1,1,Inhibit
233,validation,P18846,Q92793,1,18,19,17,1,18,18,1,1,1,Inhibit
234,train,P18846,Q92793,1,18,19,17,1,18,18,1,1,1,Inhibit
235,test,P18846,Q13526,1,50,51,49,1,50,50,1,1,0,Enhance
236,test,P18850,Q15125,0,0,0,0,0,0,0,0,0,0,Enhance
237,train,Q9Y4P1,P36542,4,1,5,3,1,4,4,1,1,1,Enhance
238,validation,Q9Y4P1,Q9GZQ8,4,10,14,6,4,10,40,1,1,1,Inhibit
239,test,Q7Z3C6,P63104,0,46,46,46,0,46,0,1,0,0,Enhance
240,train,Q13315,Q14676,6,14,20,8,6,14,84,1,1,1,Enhance
241,train,Q13315,Q99801,6,2,8,4,2,6,12,1,1,1,Enhance
242,train,Q13315,P14618,6,16,22,10,6,16,96,1,1,1,Enhance
243,validation,Q9UII2,P24539,0,0,0,0,0,0,0,0,0,0,Inhibit
244,test,Q13535,P55957,2,0,2,2,0,2,0,1,0,0,Enhance
245,validation,Q13535,Q92547,2,10,12,8,2,10,20,1,1,1,Enhance
246,train,Q13535,P23025,2,4,6,2,2,4,8,1,1,1,Enhance
247,test,Q8WXE1,P38398,0,15,15,15,0,15,0,1,0,0,Enhance
248,train,P54253,Q96I25,8,2,10,6,2,8,16,1,1,1,Enhance
249,train,P54253,Q96I25,8,2,10,6,2,8,16,1,1,1,Inhibit
250,train,P54253,P26368,8,1,9,7,1,8,8,1,1,1,Inhibit
251,train,P54253,P31946,8,105,113,97,8,105,840,1,1,1,Enhance
252,train,P54253,P62258,8,38,46,30,8,38,304,1,1,1,Enhance
253,train,P54253,P63104,8,46,54,38,8,46,368,1,1,1,Enhance
254,train,P54253,P63104,8,46,54,38,8,46,368,1,1,1,Enhance
255,train,P54253,P63104,8,46,54,38,8,46,368,1,1,1,Enhance
256,validation,Q9UBB4,P53350,0,27,27,27,0,27,0,1,0,0,Enhance
257,test,P30530,P62993,0,85,85,85,0,85,0,1,0,0,Enhance
258,test,P30530,P62993,0,85,85,85,0,85,0,1,0,0,Enhance
259,test,P30530,P62993,0,85,85,85,0,85,0,1,0,0,Enhance
260,test,P30530,P62993,0,85,85,85,0,85,0,1,0,0,Enhance
261,test,P30530,P62993,0,85,85,85,0,85,0,1,0,0,Enhance
262,test,P30530,P27986,0,24,24,24,0,24,0,1,0,0,Enhance
263,test,P30530,P27986,0,24,24,24,0,24,0,1,0,0,Enhance
264,test,P30530,P27986,0,24,24,24,0,24,0,1,0,0,Enhance
265,test,P30530,P27986,0,24,24,24,0,24,0,1,0,0,Enhance
266,test,P30530,P27986,0,24,24,24,0,24,0,1,0,0,Enhance
267,test,P30530,P27986,0,24,24,24,0,24,0,1,0,0,Enhance
268,test,P30530,O00459,0,12,12,12,0,12,0,1,0,0,Enhance
269,test,P30530,O00459,0,12,12,12,0,12,0,1,0,0,Enhance
270,test,P30530,O00459,0,12,12,12,0,12,0,1,0,0,Enhance
271,test,P30530,O00459,0,12,12,12,0,12,0,1,0,0,Enhance
272,test,P30530,O00459,0,12,12,12,0,12,0,1,0,0,Enhance
273,test,P30530,O00459,0,12,12,12,0,12,0,1,0,0,Enhance
274,test,P30530,P19174,0,50,50,50,0,50,0,1,0,0,Enhance
275,train,Q9NWV8,O95271,2,1,3,1,1,2,2,1,1,1,Enhance
276,train,Q9NWV8,Q96RL1,2,2,4,0,2,2,4,1,1,1,Enhance
277,validation,P56817,Q6VY07,0,5,5,5,0,5,0,1,0,0,Enhance
278,train,Q92934,P63104,1,46,47,45,1,46,46,1,1,1,Enhance
279,train,Q9UQB8,P27348,2,20,22,18,2,20,40,1,1,1,Enhance
280,test,Q9UQB8,P63104,2,46,48,44,2,46,92,1,1,1,Enhance
281,train,Q9UQB8,P63104,2,46,48,44,2,46,92,1,1,1,Enhance
282,train,Q9UHR4,P04637,1,65,66,64,1,65,65,1,1,1,Inhibit
283,test,Q16611,Q16611,0,0,0,0,0,0,0,0,0,0,Inhibit
284,test,Q16611,Q16611,0,0,0,0,0,0,0,0,0,0,Inhibit
285,test,Q16611,Q16611,0,0,0,0,0,0,0,0,0,0,Inhibit
286,test,Q16611,Q16611,0,0,0,0,0,0,0,0,0,0,Inhibit
287,test,Q16611,Q16611,0,0,0,0,0,0,0,0,0,0,Inhibit
288,test,Q16611,Q16611,0,0,0,0,0,0,0,0,0,0,Inhibit
289,test,Q16611,P55957,0,0,0,0,0,0,0,0,0,0,Enhance
290,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
291,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
292,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
293,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
294,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
295,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
296,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
297,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
298,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
299,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
300,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
301,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
302,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
303,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
304,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
305,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
306,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
307,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
308,train,O75531,O75531,40,40,80,0,40,40,1600,1,1,1,Inhibit
309,train,Q92560,P85037,2,1,3,1,1,2,2,1,1,1,Enhance
310,train,Q92560,Q01167,2,1,3,1,1,2,2,1,1,1,Enhance
311,train,Q9BXH1,Q9Y5U8,1,1,2,0,1,1,1,1,1,1,Enhance
312,validation,Q9BXH1,Q9Y5U8,1,1,2,0,1,1,1,1,1,1,Enhance
313,train,P56945,Q05397,3,19,22,16,3,19,57,1,1,1,Inhibit
314,train,P56945,Q05209,3,3,6,0,3,3,9,1,1,1,Inhibit
315,train,O95999,P20749,4,2,6,2,2,4,8,1,1,1,Enhance
316,train,O95999,P20749,4,2,6,2,2,4,8,1,1,1,Enhance
317,train,O95999,Q9Y6K9,4,7,11,3,4,7,28,1,1,1,Enhance
318,test,O95999,Q9Y6K9,4,7,11,3,4,7,28,1,1,1,Enhance
319,test,O95999,Q9Y6K9,4,7,11,3,4,7,28,1,1,1,Enhance
320,test,O95999,Q9Y6K9,4,7,11,3,4,7,28,1,1,1,Enhance
321,test,O95999,Q9Y6K9,4,7,11,3,4,7,28,1,1,1,Enhance
322,train,Q9C0K0,Q13330,2,1,3,1,1,2,2,1,1,1,Inhibit
323,train,Q9C0K0,Q9BTC8,2,1,3,1,1,2,2,1,1,1,Inhibit
324,train,P10415,Q07812,11,3,14,8,3,11,33,1,1,1,Enhance
325,test,P10415,Q14457,11,24,35,13,11,24,264,1,1,1,Inhibit
326,test,P10415,Q14457,11,24,35,13,11,24,264,1,1,1,Inhibit
327,train,P10415,Q14457,11,24,35,13,11,24,264,1,1,1,Inhibit
328,train,P10415,Q14457,11,24,35,13,11,24,264,1,1,1,Inhibit
329,train,P10415,Q14457,11,24,35,13,11,24,264,1,1,1,Inhibit
330,train,P10415,Q14457,11,24,35,13,11,24,264,1,1,1,Inhibit
331,train,P10415,Q13526,11,50,61,39,11,50,550,1,1,1,Enhance
332,validation,Q07817,Q16611,6,0,6,6,0,6,0,1,0,0,Inhibit
333,validation,Q07817,Q07812,6,3,9,3,3,6,18,1,1,0,Inhibit
334,validation,Q07817,Q07812,6,3,9,3,3,6,18,1,1,0,Inhibit
335,validation,Q07817,P06493,6,3,9,3,3,6,18,1,1,0,Enhance
336,train,Q07817,Q8N8N0,6,1,7,5,1,6,6,1,1,1,Inhibit
337,train,O43521,Q14457,10,24,34,14,10,24,240,1,1,1,Enhance
338,train,O43521,Q14457,10,24,34,14,10,24,240,1,1,1,Inhibit
339,test,O43521,Q9Y297,10,47,57,37,10,47,470,1,1,1,Enhance
340,train,O43521,Q9Y297,10,47,57,37,10,47,470,1,1,1,Enhance
341,train,O43521,Q9Y297,10,47,57,37,10,47,470,1,1,1,Enhance
342,train,O43521,P63167,10,18,28,8,10,18,180,1,1,1,Enhance
343,train,O43521,P63167,10,18,28,8,10,18,180,1,1,1,Inhibit
344,test,O43521,Q07820,10,11,21,1,10,11,110,1,1,1,Inhibit
345,train,P11274,P62993,5,85,90,80,5,85,425,1,1,1,Enhance
346,train,P11274,P62993,5,85,90,80,5,85,425,1,1,1,Enhance
347,train,P11274,P62993,5,85,90,80,5,85,425,1,1,1,Enhance
348,train,P11274,P62993,5,85,90,80,5,85,425,1,1,1,Enhance
349,train,P11274,P62993,5,85,90,80,5,85,425,1,1,1,Enhance
350,train,A9UF07,P62993,1,85,86,84,1,85,85,1,1,1,Enhance
