_split_row_id,_split,protein_a,protein_b,train_degree_a,train_degree_b,train_degree_sum,train_degree_abs_diff,train_degree_min,train_degree_max,train_degree_product,either_protein_seen_in_train,both_proteins_seen_in_train,pair_seen_in_train,effect_label
0,train,Q16613,P63104,1,67,68,66,1,67,67,1,1,1,Enhance
1,test,Q9NY61,P19105,0,0,0,0,0,0,0,0,0,0,Inhibit
2,train,Q9UNQ0,Q9UNQ0,2,2,4,0,2,2,4,1,1,1,Enhance
3,validation,Q8IZP0,P27986,0,31,31,31,0,31,0,1,0,0,Enhance
4,validation,Q9P2A4,Q7L576,1,0,1,1,0,1,0,1,0,0,Inhibit
5,train,Q9P2A4,Q9Y6W5,1,3,4,2,1,3,3,1,1,1,Inhibit
6,train,P00519,P31946,4,96,100,92,4,96,384,1,1,1,Enhance
7,train,P00519,P31946,4,96,100,92,4,96,384,1,1,1,Enhance
8,test,Q6UWZ7,P38398,0,7,7,7,0,7,0,1,0,0,Enhance
9,test,Q6UWZ7,P38398,0,7,7,7,0,7,0,1,0,0,Enhance
10,train,Q15018,Q9UQQ2,1,1,2,0,1,1,1,1,1,1,Enhance
11,train,Q13085,P38398,1,7,8,6,1,7,7,1,1,1,Enhance
12,test,Q13085,P38398,1,7,8,6,1,7,7,1,1,1,Enhance
13,validation,Q13085,P38398,1,7,8,6,1,7,7,1,1,1,Enhance
14,test,Q15027,P05556,0,4,4,4,0,4,0,1,0,0,Enhance
15,train,P12821,P35579,1,2,3,1,1,2,2,1,1,1,Enhance
16,train,Q9BYF1,Q96CW1,4,5,9,1,4,5,20,1,1,1,Inhibit
17,train,Q9BYF1,Q96CW1,4,5,9,1,4,5,20,1,1,1,Enhance
18,train,Q9BYF1,P06241,4,10,14,6,4,10,40,1,1,1,Enhance
19,test,Q9BYF1,O95166,4,0,4,4,0,4,0,1,0,0,Enhance
20,train,Q9BYF1,P07948,4,1,5,3,1,4,4,1,1,1,Enhance
21,test,Q9BYF1,Q9H492,4,3,7,1,3,4,12,1,1,0,Enhance
22,test,P25106,P49407,1,10,11,9,1,10,10,1,1,1,Enhance
23,train,P25106,P49407,1,10,11,9,1,10,10,1,1,1,Enhance
24,train,Q8N9L9,P0DMV8,1,16,17,15,1,16,16,1,1,1,Inhibit
25,train,P60709,P35580,14,1,15,13,1,14,14,1,1,1,Inhibit
26,train,P12814,P12931,2,27,29,25,2,27,54,1,1,1,Enhance
27,train,O43707,P68133,6,12,18,6,6,12,72,1,1,1,Inhibit
28,train,O43707,P68133,6,12,18,6,6,12,72,1,1,1,Inhibit
29,test,O43707,P68133,6,12,18,6,6,12,72,1,1,1,Enhance
30,train,O43707,P60709,6,14,20,8,6,14,84,1,1,1,Inhibit
31,train,O43707,P60709,6,14,20,8,6,14,84,1,1,1,Inhibit
32,train,O43707,P60709,6,14,20,8,6,14,84,1,1,1,Inhibit
33,train,O43707,P60709,6,14,20,8,6,14,84,1,1,1,Inhibit
34,test,Q9P0K1,P31946,6,96,102,90,6,96,576,1,1,0,Enhance
35,test,Q9P0K1,P31946,6,96,102,90,6,96,576,1,1,0,Enhance
36,train,Q9P0K1,P62258,6,46,52,40,6,46,276,1,1,1,Enhance
37,train,Q9P0K1,P62258,6,46,52,40,6,46,276,1,1,1,Enhance
38,test,Q9P0K1,P61981,6,38,44,32,6,38,228,1,1,0,Enhance
39,test,Q9P0K1,P61981,6,38,44,32,6,38,228,1,1,0,Enhance
40,train,Q9P0K1,Q04917,6,24,30,18,6,24,144,1,1,1,Enhance
41,test,Q9P0K1,Q04917,6,24,30,18,6,24,144,1,1,1,Enhance
42,train,Q9P0K1,P27348,6,22,28,16,6,22,132,1,1,1,Enhance
43,train,Q9P0K1,P27348,6,22,28,16,6,22,132,1,1,1,Enhance
44,validation,Q9P0K1,P63104,6,67,73,61,6,67,402,1,1,1,Enhance
45,train,Q9P0K1,P63104,6,67,73,61,6,67,402,1,1,1,Enhance
46,train,P35611,P12814,2,2,4,0,2,2,4,1,1,1,Inhibit
47,test,P35611,P52294,2,2,4,0,2,2,4,1,1,0,Inhibit
48,test,P35611,Q9HD67,2,2,4,0,2,2,4,1,1,1,Enhance
49,train,P35611,Q9HD67,2,2,4,0,2,2,4,1,1,1,Enhance
50,test,P35611,Q9ULW0,2,2,4,0,2,2,4,1,1,0,Enhance
51,test,P29274,P14416,0,0,0,0,0,0,0,0,0,0,Enhance
52,train,P07550,P36575,6,5,11,1,5,6,30,1,1,1,Enhance
53,test,P07550,P36575,6,5,11,1,5,6,30,1,1,1,Enhance
54,train,P07550,P36575,6,5,11,1,5,6,30,1,1,1,Enhance
55,train,P07550,P49407,6,10,16,4,6,10,60,1,1,1,Enhance
56,train,P07550,O14745,6,9,15,3,6,9,54,1,1,1,Inhibit
57,train,Q8N4X5,P27986,1,31,32,30,1,31,31,1,1,1,Enhance
58,train,P51825,P50750,2,6,8,4,2,6,12,1,1,1,Enhance
59,train,P51825,P50750,2,6,8,4,2,6,12,1,1,1,Enhance
60,test,Q15109,Q9NWZ3,2,32,34,30,2,32,64,1,1,0,Enhance
61,train,Q15109,Q99836,2,2,4,0,2,2,4,1,1,1,Enhance
62,train,Q15109,P58753,2,2,4,0,2,2,4,1,1,1,Enhance
63,train,Q9UKV8,Q9UPY3,10,3,13,7,3,10,30,1,1,1,Inhibit
64,train,Q9UKV8,Q9UPY3,10,3,13,7,3,10,30,1,1,1,Inhibit
65,test,Q9UKV8,Q9UPY3,10,3,13,7,3,10,30,1,1,1,Inhibit
66,train,Q9UKV8,Q9UPY3,10,3,13,7,3,10,30,1,1,1,Inhibit
67,train,Q9UKV8,Q9UGP4,10,1,11,9,1,10,10,1,1,1,Enhance
68,train,Q9UKV8,Q15633,10,8,18,2,8,10,80,1,1,1,Inhibit
69,train,Q9UKV8,Q15633,10,8,18,2,8,10,80,1,1,1,Inhibit
70,test,Q9UKV8,Q8NDV7,10,0,10,10,0,10,0,1,0,0,Enhance
71,test,P30556,P49407,7,10,17,3,7,10,70,1,1,1,Enhance
72,train,P30556,P49407,7,10,17,3,7,10,70,1,1,1,Enhance
73,train,P30556,P49407,7,10,17,3,7,10,70,1,1,1,Enhance
74,test,P30556,P49407,7,10,17,3,7,10,70,1,1,1,Enhance
75,test,P30556,P49407,7,10,17,3,7,10,70,1,1,1,Enhance
76,train,P30556,P49407,7,10,17,3,7,10,70,1,1,1,Enhance
77,test,P30556,P49407,7,10,17,3,7,10,70,1,1,1,Enhance
78,train,P30556,P49407,7,10,17,3,7,10,70,1,1,1,Enhance
79,train,P30556,P32121,7,10,17,3,7,10,70,1,1,1,Enhance
80,train,P30556,P32121,7,10,17,3,7,10,70,1,1,1,Enhance
81,train,P30556,P32121,7,10,17,3,7,10,70,1,1,1,Enhance
82,test,P30556,P32121,7,10,17,3,7,10,70,1,1,1,Enhance
83,validation,P30556,P19174,7,49,56,42,7,49,343,1,1,0,Enhance
84,test,O43865,O14745,0,9,9,9,0,9,0,1,0,0,Enhance
85,train,O95433,P07900,6,55,61,49,6,55,330,1,1,1,Enhance
86,train,O95433,P07900,6,55,61,49,6,55,330,1,1,1,Enhance
87,train,O95831,O00629,1,6,7,5,1,6,6,1,1,1,Inhibit
88,train,Q12904,P14625,1,1,2,0,1,1,1,1,1,1,Inhibit
89,train,Q13155,P07814,1,4,5,3,1,4,4,1,1,1,Inhibit
90,train,O00170,P07900,2,55,57,53,2,55,110,1,1,1,Enhance
91,train,O00170,P07900,2,55,57,53,2,55,110,1,1,1,Enhance
92,train,O43918,Q9UK99,2,2,4,0,2,2,4,1,1,1,Enhance
93,train,O43918,Q9UK99,2,2,4,0,2,2,4,1,1,1,Enhance
94,test,Q92667,P62136,1,1,2,0,1,1,1,1,1,1,Inhibit
95,train,Q92667,P62136,1,1,2,0,1,1,1,1,1,1,Inhibit
96,test,Q02952,P07550,1,6,7,5,1,6,6,1,1,1,Enhance
97,train,Q02952,P07550,1,6,7,5,1,6,6,1,1,1,Enhance
98,test,Q02952,P07550,1,6,7,5,1,6,6,1,1,1,Enhance
99,test,Q02952,P53350,1,30,31,29,1,30,30,1,1,0,Enhance
100,train,Q12802,P31946,1,96,97,95,1,96,96,1,1,1,Enhance
101,validation,Q12802,P61981,1,38,39,37,1,38,38,1,1,0,Enhance
102,train,P24588,P60709,2,14,16,12,2,14,28,1,1,1,Inhibit
103,train,P24588,P60709,2,14,16,12,2,14,28,1,1,1,Inhibit
104,train,P31749,Q8WX93,13,1,14,12,1,13,13,1,1,1,Enhance
105,validation,P31749,Q13526,13,48,61,35,13,48,624,1,1,1,Enhance
106,train,P31749,Q13526,13,48,61,35,13,48,624,1,1,1,Enhance
107,train,P31749,Q9Y4K3,13,5,18,8,5,13,65,1,1,1,Enhance
108,test,P31749,Q9Y4K3,13,5,18,8,5,13,65,1,1,1,Enhance
109,train,Q96B36,Q8N122,7,7,14,0,7,7,49,1,1,1,Inhibit
110,train,Q96B36,Q8N122,7,7,14,0,7,7,49,1,1,1,Inhibit
111,train,Q96B36,Q8N122,7,7,14,0,7,7,49,1,1,1,Inhibit
112,train,Q96B36,Q8N122,7,7,14,0,7,7,49,1,1,1,Inhibit
113,test,Q96B36,Q8N122,7,7,14,0,7,7,49,1,1,1,Inhibit
114,train,Q96B36,P31946,7,96,103,89,7,96,672,1,1,1,Enhance
115,train,Q96B36,P31946,7,96,103,89,7,96,672,1,1,1,Enhance
116,train,Q96B36,P31946,7,96,103,89,7,96,672,1,1,1,Enhance
117,validation,Q96B36,P31946,7,96,103,89,7,96,672,1,1,1,Enhance
118,train,P00352,P00352,6,6,12,0,6,6,36,1,1,1,Inhibit
119,train,P00352,P00352,6,6,12,0,6,6,36,1,1,1,Inhibit
120,train,P00352,P00352,6,6,12,0,6,6,36,1,1,1,Inhibit
121,train,Q9UM73,Q9Y4H2,5,3,8,2,3,5,15,1,1,1,Enhance
122,train,Q9UM73,Q9Y4H2,5,3,8,2,3,5,15,1,1,1,Enhance
123,train,Q9UM73,Q9Y4H2,5,3,8,2,3,5,15,1,1,1,Enhance
124,train,Q9UM73,P29353,5,24,29,19,5,24,120,1,1,1,Enhance
125,train,Q9UM73,Q92529,5,1,6,4,1,5,5,1,1,1,Enhance
126,train,Q4VCS5,P68133,4,12,16,8,4,12,48,1,1,1,Inhibit
127,train,Q4VCS5,P60709,4,14,18,10,4,14,56,1,1,1,Inhibit
128,validation,Q4VCS5,Q96J02,4,4,8,0,4,4,16,1,1,0,Enhance
129,test,Q4VCS5,P46937,4,18,22,14,4,18,72,1,1,1,Enhance
130,train,Q4VCS5,P46937,4,18,22,14,4,18,72,1,1,1,Inhibit
131,train,Q4VCS5,P61981,4,38,42,34,4,38,152,1,1,1,Enhance
132,train,Q9Y2J4,P46937,1,18,19,17,1,18,18,1,1,1,Inhibit
133,train,P49418,Q00610,2,3,5,1,2,3,6,1,1,1,Inhibit
134,train,P49418,Q00610,2,3,5,1,2,3,6,1,1,1,Inhibit
135,validation,P15144,P12814,1,2,3,1,1,2,2,1,1,0,Enhance
136,test,P15144,P62330,1,0,1,1,0,1,0,1,0,0,Enhance
137,test,P15144,P46940,1,9,10,8,1,9,9,1,1,0,Enhance
138,validation,P15144,P31947,1,21,22,20,1,21,21,1,1,1,Enhance
139,train,P15144,P31947,1,21,22,20,1,21,21,1,1,1,Enhance
140,train,P04083,P60709,1,14,15,13,1,14,14,1,1,1,Enhance
141,test,P04083,P31949,1,2,3,1,1,2,2,1,1,0,Inhibit
142,train,P07355,P01106,3,2,5,1,2,3,6,1,1,1,Enhance
143,train,P07355,P60903,3,2,5,1,2,3,6,1,1,1,Inhibit
144,train,P07355,P60903,3,2,5,1,2,3,6,1,1,1,Inhibit
145,validation,P07355,P60903,3,2,5,1,2,3,6,1,1,1,Inhibit
146,test,P07355,P40763,3,20,23,17,3,20,60,1,1,0,Enhance
147,train,P20073,P16144,1,28,29,27,1,28,28,1,1,1,Enhance
148,test,P63010,P49407,0,10,10,10,0,10,0,1,0,0,Inhibit
149,train,O14727,P08574,2,1,3,1,1,2,2,1,1,1,Inhibit
150,train,O14727,P62258,2,46,48,44,2,46,92,1,1,1,Enhance
151,train,Q99767,P05067,1,4,5,3,1,4,4,1,1,1,Enhance
152,train,O96018,Q9NWT6,2,2,4,0,2,2,4,1,1,1,Enhance
153,train,O96018,Q9NWT6,2,2,4,0,2,2,4,1,1,1,Enhance
154,validation,O00213,P05067,4,4,8,0,4,4,16,1,1,1,Enhance
155,test,O00213,P05067,4,4,8,0,4,4,16,1,1,1,Enhance
156,train,O00213,P05067,4,4,8,0,4,4,16,1,1,1,Enhance
157,test,O00213,P05067,4,4,8,0,4,4,16,1,1,1,Inhibit
158,train,O00213,P05067,4,4,8,0,4,4,16,1,1,1,Inhibit
159,train,O00213,P05067,4,4,8,0,4,4,16,1,1,1,Inhibit
160,test,O00213,Q9Y272,4,0,4,4,0,4,0,1,0,0,Inhibit
161,train,P25054,P35222,10,50,60,40,10,50,500,1,1,1,Enhance
162,train,P25054,P35222,10,50,60,40,10,50,500,1,1,1,Enhance
163,train,P25054,Q15691,10,15,25,5,10,15,150,1,1,1,Inhibit
164,train,P25054,Q15691,10,15,25,5,10,15,150,1,1,1,Inhibit
165,test,P27695,P18887,1,10,11,9,1,10,10,1,1,1,Inhibit
166,train,P27695,P18887,1,10,11,9,1,10,10,1,1,1,Inhibit
167,test,Q9UKG1,Q01968,0,0,0,0,0,0,0,0,0,0,Inhibit
168,train,P41181,P0DMV8,3,16,19,13,3,16,48,1,1,1,Inhibit
169,train,P41181,P0DMV8,3,16,19,13,3,16,48,1,1,1,Inhibit
170,train,P41181,P58753,3,2,5,1,2,3,6,1,1,1,Enhance
171,train,P55064,P12931,1,27,28,26,1,27,27,1,1,1,Enhance
172,test,P10275,Q09472,17,25,42,8,17,25,425,1,1,0,Enhance
173,train,P10275,Q13547,17,9,26,8,9,17,153,1,1,1,Inhibit
174,train,P10275,P07900,17,55,72,38,17,55,935,1,1,1,Inhibit
175,train,P10275,Q00987,17,32,49,15,17,32,544,1,1,1,Enhance
176,train,P10275,Q00987,17,32,49,15,17,32,544,1,1,1,Enhance
177,test,P10275,O75376,17,9,26,8,9,17,153,1,1,0,Inhibit
178,train,P10275,Q9Y252,17,1,18,16,1,17,17,1,1,1,Enhance
179,train,P10275,P13010,17,2,19,15,2,17,34,1,1,1,Inhibit
180,train,P10275,P12956,17,3,20,14,3,17,51,1,1,1,Inhibit
181,train,Q8WWN8,P52735,2,4,6,2,2,4,8,1,1,1,Enhance
182,train,Q8WWN8,P52735,2,4,6,2,2,4,8,1,1,1,Enhance
183,train,P53367,P84077,1,4,5,3,1,4,4,1,1,1,Inhibit
184,train,Q68EM7,Q15642,1,1,2,0,1,1,1,1,1,1,Inhibit
185,test,Q7Z5H3,P31946,1,96,97,95,1,96,96,1,1,1,Enhance
186,train,Q7Z5H3,P31946,1,96,97,95,1,96,96,1,1,1,Enhance
187,train,O14559,Q06124,1,42,43,41,1,42,42,1,1,1,Enhance
188,validation,Q9NRY4,Q14152,3,0,3,3,0,3,0,1,0,0,Enhance
189,test,Q9NRY4,P20936,3,10,13,7,3,10,30,1,1,1,Enhance
190,train,Q9NRY4,P20936,3,10,13,7,3,10,30,1,1,1,Enhance
191,train,Q9NRY4,Q92730,3,2,5,1,2,3,6,1,1,1,Inhibit
192,train,Q9NRY4,Q92730,3,2,5,1,2,3,6,1,1,1,Inhibit
193,test,Q9NRY4,Q92730,3,2,5,1,2,3,6,1,1,1,Inhibit
194,train,P52565,P60953,8,8,16,0,8,8,64,1,1,1,Inhibit
195,train,P52565,P63000,8,10,18,2,8,10,80,1,1,1,Inhibit
196,test,P52565,P63000,8,10,18,2,8,10,80,1,1,1,Inhibit
197,train,P52565,P61586,8,13,21,5,8,13,104,1,1,1,Inhibit
198,train,P52565,P61586,8,13,21,5,8,13,104,1,1,1,Inhibit
199,test,P52565,P61586,8,13,21,5,8,13,104,1,1,1,Inhibit
200,train,P52565,P61586,8,13,21,5,8,13,104,1,1,1,Inhibit
201,train,P52565,P61586,8,13,21,5,8,13,104,1,1,1,Inhibit
202,train,P52566,P60953,9,8,17,1,8,9,72,1,1,1,Inhibit
203,train,P52566,P60953,9,8,17,1,8,9,72,1,1,1,Inhibit
204,train,P52566,P60953,9,8,17,1,8,9,72,1,1,1,Inhibit
205,train,P52566,P63000,9,10,19,1,9,10,90,1,1,1,Inhibit
206,validation,P52566,P63000,9,10,19,1,9,10,90,1,1,1,Inhibit
207,test,P52566,P63000,9,10,19,1,9,10,90,1,1,1,Inhibit
208,validation,P52566,P63000,9,10,19,1,9,10,90,1,1,1,Inhibit
209,test,P52566,P63000,9,10,19,1,9,10,90,1,1,1,Inhibit
210,train,P52566,P63000,9,10,19,1,9,10,90,1,1,1,Inhibit
211,train,P52566,P61586,9,13,22,4,9,13,117,1,1,1,Inhibit
212,test,P52566,P61586,9,13,22,4,9,13,117,1,1,1,Inhibit
213,validation,P52566,P08134,9,1,10,8,1,9,9,1,1,1,Inhibit
214,train,P52566,P08134,9,1,10,8,1,9,9,1,1,1,Inhibit
215,train,P52566,Q14242,9,1,10,8,1,9,9,1,1,1,Enhance
216,validation,P52566,Q14242,9,1,10,8,1,9,9,1,1,1,Enhance
217,train,P52566,P15498,9,69,78,60,9,69,621,1,1,1,Enhance
218,train,Q92974,P31946,2,96,98,94,2,96,192,1,1,1,Enhance
219,train,Q92974,P63104,2,67,69,65,2,67,134,1,1,1,Enhance
220,train,Q99856,Q01094,1,20,21,19,1,20,20,1,1,1,Inhibit
221,train,P29374,P06400,2,24,26,22,2,24,48,1,1,1,Inhibit
222,train,P29374,P06400,2,24,26,22,2,24,48,1,1,1,Inhibit
223,train,P56211,P67775,1,8,9,7,1,8,8,1,1,1,Enhance
224,train,P49407,P20963,10,3,13,7,3,10,30,1,1,1,Enhance
225,test,P32121,Q9Y4K3,10,5,15,5,5,10,50,1,1,0,Inhibit
226,train,Q9ULH1,Q92538,1,3,4,2,1,3,3,1,1,1,Enhance
227,train,Q8TDY4,P62993,2,92,94,90,2,92,184,1,1,1,Enhance
228,train,Q9Y294,Q13111,4,3,7,1,3,4,12,1,1,1,Enhance
229,train,Q9Y294,P68431,4,62,66,58,4,62,248,1,1,1,Enhance
230,train,Q9Y294,Q14676,4,17,21,13,4,17,68,1,1,1,Enhance
231,train,Q9Y294,Q6ZRQ5,4,1,5,3,1,4,4,1,1,1,Enhance
232,train,Q96QE3,O60885,1,10,11,9,1,10,10,1,1,1,Inhibit
233,train,P18846,Q92793,3,21,24,18,3,21,63,1,1,1,Inhibit
234,train,P18846,Q92793,3,21,24,18,3,21,63,1,1,1,Inhibit
235,train,P18846,Q13526,3,48,51,45,3,48,144,1,1,1,Enhance
236,train,P18850,Q15125,1,1,2,0,1,1,1,1,1,1,Enhance
237,train,Q9Y4P1,P36542,6,1,7,5,1,6,6,1,1,1,Enhance
238,validation,Q9Y4P1,Q9GZQ8,6,6,12,0,6,6,36,1,1,1,Inhibit
239,test,Q7Z3C6,P63104,0,67,67,67,0,67,0,1,0,0,Enhance
240,train,Q13315,Q14676,5,17,22,12,5,17,85,1,1,1,Enhance
241,test,Q13315,Q99801,5,1,6,4,1,5,5,1,1,1,Enhance
242,test,Q13315,P14618,5,8,13,3,5,8,40,1,1,0,Enhance
243,train,Q9UII2,P24539,1,1,2,0,1,1,1,1,1,1,Inhibit
244,test,Q13535,P55957,3,1,4,2,1,3,3,1,1,0,Enhance
245,train,Q13535,Q92547,3,10,13,7,3,10,30,1,1,1,Enhance
246,train,Q13535,P23025,3,3,6,0,3,3,9,1,1,1,Enhance
247,train,Q8WXE1,P38398,1,7,8,6,1,7,7,1,1,1,Enhance
248,train,P54253,Q96I25,6,2,8,4,2,6,12,1,1,1,Enhance
249,train,P54253,Q96I25,6,2,8,4,2,6,12,1,1,1,Inhibit
250,train,P54253,P26368,6,1,7,5,1,6,6,1,1,1,Inhibit
251,test,P54253,P31946,6,96,102,90,6,96,576,1,1,0,Enhance
252,train,P54253,P62258,6,46,52,40,6,46,276,1,1,1,Enhance
253,train,P54253,P63104,6,67,73,61,6,67,402,1,1,1,Enhance
254,test,P54253,P63104,6,67,73,61,6,67,402,1,1,1,Enhance
255,train,P54253,P63104,6,67,73,61,6,67,402,1,1,1,Enhance
256,test,Q9UBB4,P53350,0,30,30,30,0,30,0,1,0,0,Enhance
257,test,P30530,P62993,7,92,99,85,7,92,644,1,1,1,Enhance
258,train,P30530,P62993,7,92,99,85,7,92,644,1,1,1,Enhance
259,test,P30530,P62993,7,92,99,85,7,92,644,1,1,1,Enhance
260,train,P30530,P62993,7,92,99,85,7,92,644,1,1,1,Enhance
261,test,P30530,P62993,7,92,99,85,7,92,644,1,1,1,Enhance
262,train,P30530,P27986,7,31,38,24,7,31,217,1,1,1,Enhance
263,train,P30530,P27986,7,31,38,24,7,31,217,1,1,1,Enhance
264,train,P30530,P27986,7,31,38,24,7,31,217,1,1,1,Enhance
265,test,P30530,P27986,7,31,38,24,7,31,217,1,1,1,Enhance
266,test,P30530,P27986,7,31,38,24,7,31,217,1,1,1,Enhance
267,test,P30530,P27986,7,31,38,24,7,31,217,1,1,1,Enhance
268,test,P30530,O00459,7,14,21,7,7,14,98,1,1,1,Enhance
269,validation,P30530,O00459,7,14,21,7,7,14,98,1,1,1,Enhance
270,test,P30530,O00459,7,14,21,7,7,14,98,1,1,1,Enhance
271,validation,P30530,O00459,7,14,21,7,7,14,98,1,1,1,Enhance
272,train,P30530,O00459,7,14,21,7,7,14,98,1,1,1,Enhance
273,train,P30530,O00459,7,14,21,7,7,14,98,1,1,1,Enhance
274,validation,P30530,P19174,7,49,56,42,7,49,343,1,1,0,Enhance
275,test,Q9NWV8,O95271,1,0,1,1,0,1,0,1,0,0,Enhance
276,train,Q9NWV8,Q96RL1,1,2,3,1,1,2,2,1,1,1,Enhance
277,train,P56817,Q6VY07,1,3,4,2,1,3,3,1,1,1,Enhance
278,test,Q92934,P63104,0,67,67,67,0,67,0,1,0,0,Enhance
279,test,Q9UQB8,P27348,1,22,23,21,1,22,22,1,1,0,Enhance
280,validation,Q9UQB8,P63104,1,67,68,66,1,67,67,1,1,1,Enhance
281,train,Q9UQB8,P63104,1,67,68,66,1,67,67,1,1,1,Enhance
282,train,Q9UHR4,P04637,1,66,67,65,1,66,66,1,1,1,Inhibit
283,train,Q16611,Q16611,8,8,16,0,8,8,64,1,1,1,Inhibit
284,train,Q16611,Q16611,8,8,16,0,8,8,64,1,1,1,Inhibit
285,validation,Q16611,Q16611,8,8,16,0,8,8,64,1,1,1,Inhibit
286,train,Q16611,Q16611,8,8,16,0,8,8,64,1,1,1,Inhibit
287,test,Q16611,Q16611,8,8,16,0,8,8,64,1,1,1,Inhibit
288,test,Q16611,Q16611,8,8,16,0,8,8,64,1,1,1,Inhibit
289,train,Q16611,P55957,8,1,9,7,1,8,8,1,1,1,Enhance
290,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
291,test,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
292,test,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
293,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
294,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
295,validation,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
296,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
297,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
298,validation,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
299,test,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
300,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
301,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
302,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
303,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
304,validation,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
305,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
306,test,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
307,test,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
308,train,O75531,O75531,24,24,48,0,24,24,576,1,1,1,Inhibit
309,train,Q92560,P85037,1,1,2,0,1,1,1,1,1,1,Enhance
310,validation,Q92560,Q01167,1,0,1,1,0,1,0,1,0,0,Enhance
311,train,Q9BXH1,Q9Y5U8,2,2,4,0,2,2,4,1,1,1,Enhance
312,train,Q9BXH1,Q9Y5U8,2,2,4,0,2,2,4,1,1,1,Enhance
313,train,P56945,Q05397,7,19,26,12,7,19,133,1,1,1,Inhibit
314,train,P56945,Q05209,7,2,9,5,2,7,14,1,1,1,Inhibit
315,train,O95999,P20749,5,2,7,3,2,5,10,1,1,1,Enhance
316,train,O95999,P20749,5,2,7,3,2,5,10,1,1,1,Enhance
317,train,O95999,Q9Y6K9,5,9,14,4,5,9,45,1,1,1,Enhance
318,test,O95999,Q9Y6K9,5,9,14,4,5,9,45,1,1,1,Enhance
319,test,O95999,Q9Y6K9,5,9,14,4,5,9,45,1,1,1,Enhance
320,train,O95999,Q9Y6K9,5,9,14,4,5,9,45,1,1,1,Enhance
321,train,O95999,Q9Y6K9,5,9,14,4,5,9,45,1,1,1,Enhance
322,test,Q9C0K0,Q13330,1,0,1,1,0,1,0,1,0,0,Inhibit
323,train,Q9C0K0,Q9BTC8,1,1,2,0,1,1,1,1,1,1,Inhibit
324,train,P10415,Q07812,7,4,11,3,4,7,28,1,1,1,Enhance
325,test,P10415,Q14457,7,18,25,11,7,18,126,1,1,1,Inhibit
326,test,P10415,Q14457,7,18,25,11,7,18,126,1,1,1,Inhibit
327,train,P10415,Q14457,7,18,25,11,7,18,126,1,1,1,Inhibit
328,test,P10415,Q14457,7,18,25,11,7,18,126,1,1,1,Inhibit
329,validation,P10415,Q14457,7,18,25,11,7,18,126,1,1,1,Inhibit
330,train,P10415,Q14457,7,18,25,11,7,18,126,1,1,1,Inhibit
331,train,P10415,Q13526,7,48,55,41,7,48,336,1,1,1,Enhance
332,train,Q07817,Q16611,7,8,15,1,7,8,56,1,1,1,Inhibit
333,train,Q07817,Q07812,7,4,11,3,4,7,28,1,1,1,Inhibit
334,test,Q07817,Q07812,7,4,11,3,4,7,28,1,1,1,Inhibit
335,train,Q07817,P06493,7,4,11,3,4,7,28,1,1,1,Enhance
336,train,Q07817,Q8N8N0,7,1,8,6,1,7,7,1,1,1,Inhibit
337,test,O43521,Q14457,8,18,26,10,8,18,144,1,1,1,Enhance
338,train,O43521,Q14457,8,18,26,10,8,18,144,1,1,1,Inhibit
339,train,O43521,Q9Y297,8,43,51,35,8,43,344,1,1,1,Enhance
340,train,O43521,Q9Y297,8,43,51,35,8,43,344,1,1,1,Enhance
341,train,O43521,Q9Y297,8,43,51,35,8,43,344,1,1,1,Enhance
342,train,O43521,P63167,8,15,23,7,8,15,120,1,1,1,Enhance
343,validation,O43521,P63167,8,15,23,7,8,15,120,1,1,1,Inhibit
344,train,O43521,Q07820,8,8,16,0,8,8,64,1,1,1,Inhibit
345,train,P11274,P62993,5,92,97,87,5,92,460,1,1,1,Enhance
346,train,P11274,P62993,5,92,97,87,5,92,460,1,1,1,Enhance
347,train,P11274,P62993,5,92,97,87,5,92,460,1,1,1,Enhance
348,train,P11274,P62993,5,92,97,87,5,92,460,1,1,1,Enhance
349,train,P11274,P62993,5,92,97,87,5,92,460,1,1,1,Enhance
350,validation,A9UF07,P62993,0,92,92,92,0,92,0,1,0,0,Enhance
351,validation,Q14457,Q6ZNE5,18,2,20,16,2,18,36,1,1,1,Inhibit
